TransactionID,InvoiceNo,StockCode,Quantity,Price,InvoiceDate,CustomerID
434,576860,23207,2,1.65,2011-11-16 15:58:00,17602.0
435,558028,21166,12,2.08,2011-06-24 11:39:00,15128.0
436,548968,22343,72,0.72,2011-04-05 10:58:00,12744.0
437,C544425,35004B,-1,4.65,2011-02-18 15:40:00,13078.0
438,536865,21874,1,3.36,2010-12-03 11:28:00,Unknown
439,578305,22111,36,4.25,2011-11-23 15:44:00,14088.0
440,557310,22427,4,5.95,2011-06-19 15:33:00,13240.0
441,567613,22178,24,1.95,2011-09-21 11:49:00,13908.0
442,574561,22814,1,0.42,2011-11-04 15:52:00,Unknown
443,562199,23201,6,2.08,2011-08-03 12:20:00,12748.0
444,552822,22429,1,4.25,2011-05-11 12:59:00,15521.0
445,566602,22112,1,10.79,2011-09-13 16:05:00,Unknown
446,556204,82486,2,8.95,2011-06-09 13:16:00,17169.0
447,546650,82482,2,4.96,2011-03-15 14:17:00,Unknown
448,556038,21385,24,0.85,2011-06-08 12:38:00,13184.0
449,549320,21115,1,6.75,2011-04-08 10:14:00,16010.0
450,576249,23208,1,1.65,2011-11-14 13:47:00,17811.0
451,548557,84968F,1,12.75,2011-04-01 09:56:00,15018.0
452,543713,82583,7,4.96,2011-02-11 11:46:00,Unknown
453,575959,22175,3,2.95,2011-11-13 12:27:00,14547.0
454,543642,22353,8,2.55,2011-02-10 17:40:00,16161.0
455,557500,22379,4,4.13,2011-06-20 15:27:00,Unknown
456,536862,21205,2,5.06,2010-12-03 11:13:00,Unknown
457,555368,22469,12,1.65,2011-06-02 14:30:00,13437.0
458,559367,20754,6,2.1,2011-07-08 09:38:00,13013.0
459,547386,22133,1,1.63,2011-03-22 15:52:00,Unknown
460,538353,37449,16,8.5,2010-12-10 15:31:00,13798.0
461,552826,82582,4,2.1,2011-05-11 13:20:00,14277.0
462,571716,85131B,2,0.83,2011-10-18 17:05:00,Unknown
463,565776,22328,2,2.95,2011-09-06 14:38:00,15311.0
464,552234,22714,1,0.83,2011-05-06 16:01:00,Unknown
465,556813,72760B,1,20.79,2011-06-14 17:28:00,Unknown
466,558731,20728,20,1.65,2011-07-01 14:53:00,13285.0
467,576189,23366,1,0.65,2011-11-14 11:33:00,14684.0
468,561209,22152,6,0.42,2011-07-25 16:57:00,Unknown
469,554323,22558,5,1.65,2011-05-23 15:33:00,16729.0
470,573576,84755,8,1.24,2011-10-31 14:09:00,14096.0
471,572058,85049H,1,1.25,2011-10-20 12:43:00,18252.0
472,541698,15060B,3,3.75,2011-01-20 19:16:00,14713.0
473,545696,23184,6,4.95,2011-03-06 14:21:00,15696.0
474,560202,POST,4,18.0,2011-07-15 13:10:00,12712.0
475,571065,23236,12,2.89,2011-10-13 14:59:00,12613.0
476,569383,23205,20,0.85,2011-10-03 16:46:00,15159.0
477,538076,21259,1,5.95,2010-12-09 14:15:00,15311.0
478,539738,21700,2,8.47,2010-12-21 15:19:00,Unknown
479,575199,22898,8,1.95,2011-11-09 09:48:00,12921.0
480,578686,21791,12,1.25,2011-11-25 09:18:00,13050.0
481,552371,22367,3,1.95,2011-05-09 12:28:00,17629.0
482,579136,21191,6,2.1,2011-11-28 12:45:00,16094.0
483,543292,22693,48,1.25,2011-02-07 11:15:00,14534.0
484,559163,22487,1,19.96,2011-07-06 16:33:00,Unknown
485,538177,22263,1,1.66,2010-12-10 09:51:00,Unknown
486,554520,23300,1,1.65,2011-05-24 17:03:00,17841.0
487,557008,22983,12,0.42,2011-06-16 11:38:00,16729.0
488,563213,22767,1,9.95,2011-08-14 12:55:00,16115.0
489,572121,23345,7,1.25,2011-10-20 19:51:00,17092.0
490,543463,22361,1,2.95,2011-02-08 14:06:00,15311.0
491,548504,85099B,5,4.13,2011-03-31 14:33:00,Unknown
492,542595,22197,10,0.85,2011-01-30 10:19:00,14040.0
493,579751,21494,1,5.79,2011-11-30 14:46:00,Unknown
494,554770,22405,12,1.25,2011-05-26 11:40:00,14911.0
495,574683,22930,1,2.55,2011-11-06 12:50:00,16372.0
496,547903,84596E,16,0.42,2011-03-28 11:59:00,15039.0
497,542673,22425,1,4.95,2011-01-31 12:18:00,14527.0
498,572653,22348,4,0.85,2011-10-25 12:12:00,15861.0
499,C558716,22992,-12,1.95,2011-07-01 13:22:00,17888.0
500,537140,22632,1,2.1,2010-12-05 12:53:00,12748.0
501,569999,21238,8,0.85,2011-10-07 08:49:00,17030.0
502,537758,84536B,16,0.42,2010-12-08 11:41:00,16122.0
503,578041,21791,3,1.25,2011-11-22 14:23:00,17338.0
504,537201,85049E,12,1.25,2010-12-05 14:19:00,12472.0
505,545978,22964,3,2.1,2011-03-08 12:19:00,13975.0
506,554512,22921,1,1.63,2011-05-24 15:54:00,Unknown
507,578102,23539,3,5.95,2011-11-23 08:39:00,13089.0
508,545895,82567,1,1.63,2011-03-07 17:14:00,Unknown
509,550438,20971,12,1.25,2011-04-18 12:16:00,15265.0
510,577358,21385,1,1.63,2011-11-18 15:59:00,Unknown
511,574967,84997c,3,8.29,2011-11-08 10:51:00,Unknown
512,578045,21269,1,8.5,2011-11-22 14:43:00,17297.0
513,572066,22041,12,2.55,2011-10-20 13:07:00,15159.0
514,536539,85019A,4,4.25,2010-12-01 14:03:00,15165.0
515,537640,21240,2,2.51,2010-12-07 15:31:00,Unknown
516,550997,21090,24,0.39,2011-04-26 09:04:00,17735.0
517,562393,21136,24,1.69,2011-08-04 16:17:00,18172.0
518,576673,22548,4,0.0,2011-11-16 11:59:00,Unknown
519,546498,37450,2,2.95,2011-03-14 11:44:00,15493.0
520,560434,22246,6,1.63,2011-07-18 15:56:00,Unknown
521,556813,20914,1,5.79,2011-06-14 17:28:00,Unknown
522,557128,21034,1,0.95,2011-06-16 19:49:00,14765.0
523,545014,21354,12,1.25,2011-02-25 13:15:00,18223.0
524,545216,90200A,1,4.15,2011-02-28 16:50:00,Unknown
525,571716,21915,1,2.46,2011-10-18 17:05:00,Unknown
526,564565,21408,3,4.25,2011-08-26 10:50:00,14911.0
527,544393,22411,4,1.95,2011-02-18 11:56:00,16393.0
528,575849,84692,25,0.42,2011-11-11 12:11:00,14790.0
529,577521,22469,2,1.65,2011-11-20 13:23:00,16411.0
530,539595,37370,2,16.13,2010-12-20 13:43:00,Unknown
531,564818,22907,1,1.63,2011-08-30 12:10:00,Unknown
532,575848,22535,3,0.42,2011-11-11 12:10:00,14178.0
533,560772,22246,4,1.63,2011-07-20 16:12:00,Unknown
534,579456,20914,1,2.95,2011-11-29 14:20:00,13428.0
535,C538642,21658,-1,3.95,2010-12-13 14:37:00,12476.0
536,538371,84030E,1,4.25,2010-12-12 11:07:00,15570.0
537,578065,23100,2,2.46,2011-11-22 15:41:00,Unknown
538,576695,21328,1,1.65,2011-11-16 12:25:00,16469.0
539,554058,22680,1,1.25,2011-05-20 16:04:00,17757.0
540,541827,22473,2,4.13,2011-01-21 17:05:00,Unknown
541,563933,21591,3,1.25,2011-08-21 15:54:00,16536.0
542,571105,72817,4,0.79,2011-10-13 16:01:00,17614.0
543,547396,22380,1,4.13,2011-03-22 16:54:00,Unknown
544,576321,23060,1,2.08,2011-11-14 14:59:00,14953.0
545,538268,22961,12,1.45,2010-12-10 12:45:00,18065.0
546,578928,23301,8,1.65,2011-11-27 12:29:00,15443.0
547,572318,22727,1,3.75,2011-10-23 16:19:00,15436.0
548,537772,21242,6,1.69,2010-12-08 12:35:00,18043.0
549,565434,22028,12,0.42,2011-09-04 13:35:00,12867.0
550,550479,15036,24,0.83,2011-04-18 14:01:00,15625.0
551,542741,22200,4,4.25,2011-01-31 16:02:00,17375.0
552,538845,22086,6,2.95,2010-12-14 13:19:00,16531.0
553,537237,70006,1,3.36,2010-12-06 09:58:00,Unknown
554,557147,22629,24,1.95,2011-06-17 10:51:00,12408.0
555,575331,23348,6,2.08,2011-11-09 13:52:00,13209.0
556,543546,35961,2,1.63,2011-02-09 16:52:00,Unknown
557,541252,22487,2,9.95,2011-01-16 13:41:00,13064.0
558,544186,22024,1,0.83,2011-02-16 15:56:00,Unknown
559,560827,21408,3,4.25,2011-07-21 11:42:00,14517.0
560,569238,23504,2,1.25,2011-10-02 15:52:00,17954.0
561,570455,22197,3,0.85,2011-10-10 15:27:00,14529.0
562,546651,22668,1,5.79,2011-03-15 14:17:00,Unknown
563,578531,23194,1,2.25,2011-11-24 14:40:00,17364.0
564,547249,22291,9,2.92,2011-03-22 09:27:00,Unknown
565,549558,21694,6,2.95,2011-04-10 13:21:00,15058.0
566,567473,22794,1,7.95,2011-09-20 12:50:00,17841.0
567,565388,21928,5,2.08,2011-09-02 15:56:00,14415.0
568,564719,22400,3,0.39,2011-08-28 11:55:00,15325.0
569,552857,21231,4,2.46,2011-05-11 15:34:00,Unknown
570,578541,21257,2,7.95,2011-11-24 15:01:00,14277.0
571,548492,22957,1,2.95,2011-03-31 13:14:00,17841.0
572,539636,22962,24,0.85,2010-12-20 15:15:00,12481.0
573,566290,21932,2,1.65,2011-09-11 15:24:00,14456.0
574,572461,21713,1,2.1,2011-10-24 12:56:00,17344.0
575,576059,23206,2,1.65,2011-11-13 15:19:00,15411.0
576,557247,22029,12,0.42,2011-06-17 15:09:00,12731.0
577,560742,23065,2,12.5,2011-07-20 15:44:00,14755.0
578,570674,35818P,12,0.38,2011-10-11 14:59:00,14911.0
579,556088,22207,1,8.29,2011-06-08 15:24:00,Unknown
580,543467,84945,6,1.8,2011-02-08 14:35:00,Unknown
581,557268,47590B,1,5.45,2011-06-19 11:26:00,13097.0
582,579087,22577,24,0.29,2011-11-28 10:35:00,13914.0
583,543272,22804,4,2.95,2011-02-06 11:11:00,14810.0
584,542125,22907,12,0.85,2011-01-25 14:47:00,16497.0
585,543115,22698,1,2.95,2011-02-03 13:27:00,14606.0
586,578541,23115,2,4.95,2011-11-24 15:01:00,14277.0
587,569544,23397,1,19.96,2011-10-04 16:33:00,Unknown
588,542812,22771,24,1.25,2011-02-01 11:21:00,14850.0
589,537044,22112,9,4.95,2010-12-05 10:52:00,18055.0
590,568654,22928,2,5.95,2011-09-28 12:20:00,14911.0
591,552185,84991,24,0.55,2011-05-06 13:52:00,12921.0
592,578041,23320,3,2.89,2011-11-22 14:23:00,17338.0
593,579442,23322,6,2.95,2011-11-29 13:37:00,15152.0
594,549681,21090,48,0.39,2011-04-11 13:19:00,13881.0
595,577869,21908,5,2.1,2011-11-22 11:34:00,13268.0
596,546405,20685,3,7.95,2011-03-11 16:05:00,17351.0
597,546212,22629,64,1.65,2011-03-10 11:33:00,14156.0
598,537434,21802,16,0.43,2010-12-06 16:57:00,Unknown
599,555327,22358,1,5.79,2011-06-02 11:03:00,Unknown
600,555628,20750,2,7.95,2011-06-06 11:59:00,15260.0
601,552065,46000M,6,1.55,2011-05-06 11:20:00,16729.0
602,552265,21187,6,1.65,2011-05-08 11:41:00,14161.0
603,566757,21232,2,2.46,2011-09-14 15:54:00,Unknown
604,537850,22355,10,0.85,2010-12-08 15:38:00,16722.0
605,538379,21034,1,0.95,2010-12-12 11:26:00,17126.0
606,555540,23077,40,1.25,2011-06-05 12:48:00,13668.0
607,546246,21955,4,7.95,2011-03-10 13:28:00,14841.0
608,555701,21467,1,3.75,2011-06-06 14:34:00,14498.0
609,545062,22963,1,0.85,2011-02-27 14:07:00,12748.0
610,559629,22480,1,1.25,2011-07-11 11:58:00,14690.0
611,544684,84970L,1,2.08,2011-02-22 16:32:00,Unknown
612,547786,22457,2,2.95,2011-03-25 11:44:00,14587.0
613,554999,21908,2,2.1,2011-05-29 15:44:00,15547.0
614,538040,22867,6,2.1,2010-12-09 13:08:00,16520.0
615,569468,22867,12,2.1,2011-10-04 11:56:00,16186.0
616,574076,23201,2,4.13,2011-11-02 15:38:00,Unknown
617,540519,21936,10,2.95,2011-01-09 12:12:00,12793.0
618,565431,22595,4,0.85,2011-09-04 13:15:00,14965.0
619,576906,23168,24,1.25,2011-11-17 09:33:00,18225.0
620,547249,85194S,1,1.63,2011-03-22 09:27:00,Unknown
621,546236,22230,12,0.85,2011-03-10 12:48:00,12370.0
622,561223,22654,3,5.95,2011-07-26 09:51:00,15358.0
623,571824,22976,12,1.25,2011-10-19 11:49:00,12472.0
624,566287,22726,4,3.75,2011-09-11 15:11:00,17218.0
625,568558,22633,3,2.1,2011-09-27 16:28:00,16354.0
626,579623,23476,12,1.25,2011-11-30 12:15:00,16062.0
627,571665,23311,12,2.55,2011-10-18 12:59:00,12540.0
628,549577,21499,25,0.42,2011-04-11 08:16:00,14286.0
629,568472,22382,10,1.65,2011-09-27 11:50:00,12517.0
630,551809,21172,96,1.25,2011-05-04 11:32:00,17511.0
631,553842,22960,12,3.75,2011-05-19 12:24:00,12524.0
632,570598,23368,16,0.65,2011-10-11 11:55:00,14175.0
633,553415,22629,12,1.95,2011-05-17 10:02:00,12463.0
634,544074,22117,2,2.95,2011-02-15 14:49:00,14156.0
635,544569,20713,1,1.95,2011-02-21 12:58:00,16980.0
636,539453,84536A,2,0.85,2010-12-17 17:08:00,Unknown
637,574963,23518,6,2.89,2011-11-08 10:27:00,12919.0
638,576255,23190,2,1.65,2011-11-14 14:09:00,15993.0
639,545408,22964,6,2.1,2011-03-02 12:10:00,15067.0
640,564754,10133,1,0.83,2011-08-30 10:29:00,Unknown
641,560773,21468,1,3.29,2011-07-20 16:17:00,Unknown
642,561314,22291,12,1.45,2011-07-26 12:36:00,16266.0
643,555112,85038,6,2.1,2011-05-31 14:48:00,17725.0
644,549118,84789,8,3.75,2011-04-06 13:18:00,14911.0
645,576019,23493,10,1.95,2011-11-13 14:31:00,12865.0
646,566952,22355,1,1.63,2011-09-15 16:37:00,Unknown
647,552831,84763,7,1.25,2011-05-11 14:12:00,13052.0
648,548534,22179,6,6.75,2011-03-31 17:28:00,18172.0
649,541695,22665,1,5.79,2011-01-20 18:01:00,Unknown
650,542906,22386,1,4.13,2011-02-01 15:12:00,Unknown
651,579792,22818,12,0.42,2011-11-30 15:43:00,12714.0
652,566221,21110,5,1.95,2011-09-09 16:13:00,Unknown
653,570216,22964,5,2.1,2011-10-09 12:04:00,14595.0
654,575855,22737,5,1.65,2011-11-11 12:24:00,14527.0
655,558885,21669,12,1.25,2011-07-04 15:10:00,13267.0
656,545447,22840,2,7.95,2011-03-02 16:34:00,17426.0
657,564372,23287,16,0.85,2011-08-25 09:55:00,12714.0
658,570102,23511,6,2.08,2011-10-07 12:17:00,16455.0
659,539741,22627,1,16.98,2010-12-21 15:20:00,Unknown
660,571241,72816,1,0.95,2011-10-14 14:58:00,14592.0
661,573155,22720,3,4.95,2011-10-28 08:34:00,13632.0
662,576554,22297,24,1.25,2011-11-15 12:57:00,13066.0
663,550318,85049D,3,1.25,2011-04-17 12:25:00,16085.0
664,567673,22469,10,3.29,2011-09-21 15:43:00,Unknown
665,563750,23127,4,4.95,2011-08-19 10:18:00,16122.0
666,541274,21672,12,1.25,2011-01-17 11:24:00,15696.0
667,553463,22520,12,0.85,2011-05-17 11:02:00,13488.0
668,574477,22163,2,0.79,2011-11-04 12:21:00,15453.0
669,569789,23344,4,2.08,2011-10-06 11:41:00,16924.0
670,576339,21509,3,0.83,2011-11-14 15:27:00,14096.0
671,572549,23170,3,3.29,2011-10-24 17:03:00,Unknown
672,559331,85099F,10,2.08,2011-07-07 15:45:00,16156.0
673,541530,21870,12,1.25,2011-01-19 10:56:00,14769.0
674,562445,23014,4,3.95,2011-08-04 18:51:00,12417.0
675,556115,22161,24,0.19,2011-06-09 09:39:00,15241.0
676,537126,21035,3,2.95,2010-12-05 12:13:00,18118.0
677,571745,23342,4,8.5,2011-10-19 10:48:00,14911.0
678,572946,22306,12,1.06,2011-10-27 10:36:00,13988.0
679,569132,22457,1,2.95,2011-09-30 13:54:00,17757.0
680,539250,85054,12,1.25,2010-12-16 13:44:00,15157.0
681,552234,22355,2,1.63,2011-05-06 16:01:00,Unknown
682,540033,21155,4,2.1,2011-01-04 14:12:00,13680.0
683,564199,23294,1,0.83,2011-08-23 17:31:00,13263.0
684,536945,85014B,2,5.95,2010-12-03 12:24:00,14083.0
685,C557269,22467,-8,2.55,2011-06-19 11:27:00,13097.0
686,543914,21682,2,4.95,2011-02-14 13:19:00,14715.0
687,551351,22341,12,1.45,2011-04-28 10:20:00,14298.0
688,569046,23332,12,1.65,2011-09-30 10:48:00,14422.0
689,551384,21922,12,6.95,2011-04-28 11:31:00,15223.0
690,567816,72807A,3,4.25,2011-09-22 12:34:00,17243.0
691,560090,84708B,2,9.96,2011-07-14 16:46:00,Unknown
692,538349,20755,2,1.66,2010-12-10 14:59:00,Unknown
693,573396,21810,3,0.39,2011-10-30 15:13:00,14723.0
694,571508,21877,3,3.29,2011-10-17 15:27:00,Unknown
695,577844,22943,1,10.79,2011-11-22 10:41:00,Unknown
696,570652,22577,24,0.29,2011-10-11 13:45:00,17863.0
697,557312,22440,20,0.42,2011-06-19 15:47:00,17001.0
698,552764,21913,4,3.75,2011-05-11 11:34:00,17489.0
699,548522,23156,1,4.13,2011-03-31 16:43:00,Unknown
700,550352,22467,1,2.55,2011-04-18 10:21:00,16719.0
701,573585,84032A,5,3.29,2011-10-31 14:41:00,Unknown
702,549911,22918,20,0.65,2011-04-13 08:26:00,14060.0
703,559163,22714,1,0.83,2011-07-06 16:33:00,Unknown
704,562842,22191,4,8.5,2011-08-09 16:44:00,17675.0
705,567901,23288,1,1.63,2011-09-22 16:28:00,Unknown
706,562608,22998,24,0.42,2011-08-08 11:45:00,15502.0
707,571498,22993,7,1.25,2011-10-17 15:06:00,17841.0
708,536752,15056BL,6,4.95,2010-12-02 14:06:00,17850.0
709,570187,84992,2,1.25,2011-10-07 15:09:00,Unknown
710,574343,22481,12,1.25,2011-11-04 10:11:00,12576.0
711,575212,22584,6,2.55,2011-11-09 10:41:00,14108.0
712,576054,21790,1,0.85,2011-11-13 14:55:00,15787.0
713,566049,84970L,12,1.25,2011-09-08 14:28:00,15730.0
714,575336,15036,12,0.83,2011-11-09 13:58:00,14968.0
715,550344,22536,576,0.36,2011-04-18 09:00:00,12754.0
716,570491,85150,3,2.55,2011-10-10 17:26:00,14395.0
717,568059,21014,5,0.29,2011-09-23 12:58:00,13097.0
718,536401,22767,2,9.95,2010-12-01 11:21:00,15862.0
719,566757,22819,1,0.42,2011-09-14 15:54:00,Unknown
720,565236,23250,12,1.25,2011-09-02 09:45:00,14276.0
721,547500,22355,30,0.85,2011-03-23 12:39:00,13408.0
722,543483,85053,6,2.1,2011-02-09 09:10:00,18075.0
723,562046,21078,12,0.85,2011-08-02 10:34:00,12378.0
724,565426,21791,1,1.25,2011-09-04 12:41:00,12851.0
725,557129,22728,1,3.75,2011-06-16 19:59:00,17841.0
726,544294,22972,12,1.65,2011-02-17 12:42:00,15601.0
727,577052,22991,12,1.95,2011-11-17 14:08:00,17397.0
728,573066,23177,4,2.25,2011-10-27 13:53:00,16026.0
729,575298,23220,1,0.83,2011-11-09 12:29:00,17841.0
730,557112,22197,4,1.63,2011-06-16 16:31:00,Unknown
731,559525,23241,4,2.08,2011-07-10 10:30:00,16923.0
732,559698,21462,2,6.75,2011-07-11 17:07:00,17589.0
733,569496,22697,6,2.95,2011-10-04 13:45:00,12395.0
734,558682,75049L,3,2.46,2011-07-01 11:20:00,Unknown
735,577742,84596G,1,0.42,2011-11-21 13:41:00,13755.0
736,557787,85049E,2,1.25,2011-06-22 16:16:00,15041.0
737,577495,21034,1,0.95,2011-11-20 12:20:00,14704.0
738,577549,23102,1,0.83,2011-11-20 15:00:00,17841.0
739,577770,22624,2,8.5,2011-11-21 15:33:00,13282.0
740,556783,23169,18,4.15,2011-06-14 13:15:00,13408.0
741,547248,20723,1,1.63,2011-03-22 09:23:00,Unknown
742,566789,84843,4,5.95,2011-09-15 10:35:00,13134.0
743,538108,22571,12,0.85,2010-12-09 15:23:00,17456.0
744,579787,22681,1,2.46,2011-11-30 15:33:00,Unknown
745,567153,23345,1,1.25,2011-09-16 16:25:00,14056.0
746,562209,22430,4,4.95,2011-08-03 13:06:00,13213.0
747,566440,23406,2,6.25,2011-09-12 15:19:00,15755.0
748,C546931,22301,-2,2.1,2011-03-18 10:40:00,12989.0
749,562339,22315,1,1.25,2011-08-04 11:59:00,13571.0
750,542106,22627,12,7.65,2011-01-25 13:37:00,12709.0
751,570906,20971,12,1.06,2011-10-13 10:54:00,14537.0
752,554069,22147,12,1.45,2011-05-22 10:57:00,15281.0
753,558774,23140,1,4.13,2011-07-04 10:17:00,Unknown
754,566601,20717,1,1.25,2011-09-13 15:57:00,16469.0
755,542405,22789,1,1.95,2011-01-27 16:11:00,13534.0
756,C577196,48116,-1,8.25,2011-11-18 11:45:00,16924.0
757,567204,22617,3,4.95,2011-09-19 10:43:00,15365.0
758,548373,22851,1,1.63,2011-03-30 16:34:00,Unknown
759,564756,21773,1,2.46,2011-08-30 10:33:00,Unknown
760,558435,22729,4,3.75,2011-06-29 12:37:00,13078.0
761,547662,22914,1,4.95,2011-03-24 13:12:00,14085.0
762,556734,22853,6,3.25,2011-06-14 12:00:00,13476.0
763,547964,72807C,1,8.29,2011-03-28 15:45:00,Unknown
764,560233,84536A,3,0.42,2011-07-17 11:10:00,16813.0
765,539750,21485,6,11.02,2010-12-21 15:40:00,Unknown
766,546653,21843,1,20.79,2011-03-15 14:18:00,Unknown
767,577029,22747,2,2.1,2011-11-17 12:59:00,15563.0
768,574950,22109,1,7.46,2011-11-08 09:29:00,Unknown
769,577511,23557,1,12.5,2011-11-20 12:53:00,17561.0
770,550500,21668,1,3.29,2011-04-18 15:26:00,Unknown
771,543371,20764,1,3.75,2011-02-07 14:53:00,14048.0
772,558746,20914,5,2.95,2011-07-01 17:23:00,14415.0
773,556576,22109,1,3.75,2011-06-13 13:55:00,14606.0
774,565728,22910,24,2.95,2011-09-06 12:00:00,17716.0
775,578697,85227,12,0.85,2011-11-25 10:03:00,14132.0
776,C565848,22697,-2,2.95,2011-09-07 12:48:00,14606.0
777,574356,85049g,2,2.46,2011-11-04 10:48:00,Unknown
778,576593,22113,2,4.25,2011-11-15 14:48:00,15720.0
779,568657,22906,2,1.65,2011-09-28 12:22:00,16460.0
780,566085,21213,1,0.55,2011-09-09 10:12:00,17841.0
781,569223,21508,12,0.42,2011-10-02 13:49:00,16283.0
782,575701,22909,24,0.85,2011-11-10 16:59:00,13396.0
783,559545,21122,2,1.25,2011-07-10 14:42:00,15467.0
784,571670,22966,12,1.25,2011-10-18 13:12:00,12611.0
785,554062,23209,10,1.65,2011-05-22 10:21:00,13654.0
786,537823,35833P,1,3.36,2010-12-08 14:25:00,Unknown
787,536370,10002,48,0.85,2010-12-01 08:45:00,12583.0
788,579747,21121,24,1.25,2011-11-30 14:40:00,12528.0
789,539434,22583,1,5.06,2010-12-17 14:41:00,Unknown
790,565917,23355,1,10.79,2011-09-07 16:15:00,Unknown
791,576371,22593,24,0.85,2011-11-15 08:07:00,14911.0
792,568472,21680,12,0.85,2011-09-27 11:50:00,12517.0
793,578534,22910,2,2.95,2011-11-24 14:51:00,15725.0
794,555565,23191,12,1.65,2011-06-05 15:06:00,15298.0
795,547374,22989,2,3.25,2011-03-22 13:54:00,16110.0
796,564835,21790,1,1.63,2011-08-30 12:31:00,Unknown
797,548893,22383,1,4.13,2011-04-04 15:54:00,Unknown
798,558748,47566B,1,4.95,2011-07-03 10:23:00,17800.0
799,548711,21900,1,0.65,2011-04-03 14:24:00,18116.0
800,575384,22411,10,2.08,2011-11-09 15:17:00,17690.0
801,547730,22423,1,12.75,2011-03-25 11:01:00,14796.0
802,571839,21745,12,3.75,2011-10-19 12:12:00,14107.0
803,570592,22835,1,12.46,2011-10-11 11:37:00,Unknown
804,554669,23199,10,2.08,2011-05-25 15:31:00,15203.0
805,543532,84970l,2,2.08,2011-02-09 12:59:00,Unknown
806,575787,23292,8,1.25,2011-11-11 11:18:00,12518.0
807,540033,22064,2,1.65,2011-01-04 14:12:00,13680.0
808,572703,23571,2,1.65,2011-10-25 14:35:00,16110.0
809,569372,21563,1,5.79,2011-10-03 16:04:00,Unknown
810,551718,22961,1,1.45,2011-05-03 16:06:00,Unknown
811,547672,23078,24,1.25,2011-03-24 13:54:00,17754.0
812,552711,47559B,10,1.25,2011-05-11 08:32:00,16143.0
813,559165,21901,1,0.65,2011-07-06 16:40:00,12977.0
814,545232,21380,6,2.95,2011-03-01 10:19:00,15676.0
815,569470,21165,2,1.69,2011-10-04 12:25:00,17673.0
816,576518,21745,1,3.75,2011-11-15 12:25:00,16361.0
817,570688,23350,2,2.46,2011-10-11 16:29:00,Unknown
818,562933,82551,2,2.46,2011-08-10 16:51:00,Unknown
819,575855,82583,2,2.1,2011-11-11 12:24:00,14527.0
820,564840,22348,1,1.63,2011-08-30 12:49:00,Unknown
821,569524,20969,1,3.75,2011-10-04 14:42:00,14506.0
822,564653,22431,6,1.95,2011-08-26 14:23:00,14776.0
823,565610,23320,12,2.89,2011-09-05 14:56:00,14849.0
824,540687,85049E,2,1.25,2011-01-10 17:18:00,15867.0
825,575838,46000S,8,1.45,2011-11-11 11:38:00,13999.0
826,550334,48184,1,7.95,2011-04-17 14:09:00,17320.0
827,C552919,21558,-1,2.55,2011-05-12 11:23:00,13282.0
828,554514,84029G,1,7.46,2011-05-24 15:58:00,Unknown
829,C537251,22418,-7,0.85,2010-12-06 10:45:00,Unknown
830,565845,21977,24,0.55,2011-09-07 12:21:00,14709.0
831,565967,20677,24,1.25,2011-09-08 11:27:00,14646.0
832,542902,84946,12,1.25,2011-02-01 14:43:00,16011.0
833,556571,21257,2,7.95,2011-06-13 13:13:00,13018.0
834,559903,47591D,8,1.95,2011-07-13 13:16:00,12935.0
835,543179,22494,1,1.25,2011-02-04 10:31:00,12754.0
836,560723,21078,2,0.85,2011-07-20 13:53:00,16464.0
837,537823,22493,2,3.36,2010-12-08 14:25:00,Unknown
838,579089,23100,2,1.25,2011-11-28 10:46:00,17920.0
839,551462,22151,24,0.42,2011-04-28 16:11:00,15210.0
840,543196,21495,25,0.42,2011-02-04 12:29:00,13309.0
841,558079,23084,24,1.79,2011-06-26 11:01:00,17402.0
842,560937,20684,1,3.25,2011-07-22 10:52:00,17920.0
843,559491,21174,1,4.13,2011-07-08 13:53:00,Unknown
844,552307,35443,1,0.85,2011-05-08 15:20:00,12748.0
845,559547,23206,1,1.65,2011-07-10 15:12:00,17758.0
846,575500,22694,6,2.1,2011-11-10 09:57:00,16003.0
847,548484,21907,2,2.1,2011-03-31 12:43:00,13571.0
848,569824,22663,1,2.08,2011-10-06 12:22:00,17295.0
849,547358,84949,6,1.65,2011-03-22 12:25:00,15998.0
850,577768,23435,2,0.83,2011-11-21 15:18:00,Unknown
851,567307,22662,10,1.65,2011-09-19 13:35:00,15078.0
852,555644,21933,1,1.65,2011-06-06 13:24:00,16520.0
853,569729,82486,4,8.95,2011-10-06 09:43:00,16350.0
854,538524,22664,1,4.21,2010-12-13 09:35:00,Unknown
855,577286,21828,2,1.25,2011-11-18 12:39:00,14606.0
856,566202,22771,24,1.25,2011-09-09 14:22:00,15652.0
857,564436,20754,1,2.1,2011-08-25 12:06:00,17841.0
858,555726,22704,25,0.42,2011-06-06 16:23:00,12540.0
859,566561,21980,24,0.39,2011-09-13 12:13:00,18145.0
860,538662,79321,24,4.25,2010-12-13 15:44:00,15159.0
